,0
GO:0060124,9.0
GO:0060125,1.0
GO:0060126,4.0
GO:0060127,2.0
GO:0060128,3.0
GO:0060129,6.0
GO:0060133,1.0
GO:0060134,12.0
GO:0060135,19.0
GO:0060136,7.0
GO:0060137,5.0
GO:0060143,3.0
GO:0060147,1.0
GO:0060152,2.0
GO:0060155,24.0
GO:0060157,4.0
GO:0060158,8.0
GO:0060159,4.0
GO:0060160,3.0
GO:0060161,4.0
GO:0060163,2.0
GO:0060164,2.0
GO:0060165,1.0
GO:0060166,3.0
GO:0060168,3.0
GO:0060169,1.0
GO:0060173,38.0
GO:0060174,11.0
GO:0060177,2.0
GO:0060178,1.0
GO:0060179,4.0
GO:0060183,3.0
GO:0060192,3.0
GO:0060193,3.0
GO:0060197,3.0
GO:0060212,3.0
GO:0060213,13.0
GO:0060214,4.0
GO:0060215,4.0
GO:0060216,17.0
GO:0060217,1.0
GO:0060218,21.0
GO:0060219,5.0
GO:0060220,1.0
GO:0060221,5.0
GO:0060231,9.0
GO:0060232,1.0
GO:0060234,1.0
GO:0060235,3.0
GO:0060236,20.0
GO:0060242,4.0
GO:0060243,1.0
GO:0060244,4.0
GO:0060245,1.0
GO:0060251,2.0
GO:0060252,17.0
GO:0060253,8.0
GO:0060259,10.0
GO:0060260,2.0
GO:0060261,58.0
GO:0060262,1.0
GO:0060263,4.0
GO:0060264,1.0
GO:0060265,2.0
GO:0060266,5.0
GO:0060267,7.0
GO:0060268,1.0
GO:0060271,216.0
GO:0060272,10.0
GO:0060279,3.0
GO:0060280,1.0
GO:0060282,2.0
GO:0060283,1.0
GO:0060285,12.0
GO:0060287,13.0
GO:0060290,6.0
GO:0060291,44.0
GO:0060292,19.0
GO:0060294,13.0
GO:0060296,10.0
GO:0060297,2.0
GO:0060298,4.0
GO:0060299,1.0
GO:0060300,1.0
GO:0060301,1.0
GO:0060302,2.0
GO:0060304,6.0
GO:0060305,1.0
GO:0060306,11.0
GO:0060307,21.0
GO:0060309,3.0
GO:0060311,1.0
GO:0060312,3.0
GO:0060313,2.0
GO:0060314,18.0
GO:0060315,11.0
GO:0060316,9.0
GO:0060317,14.0
GO:0060318,3.0
GO:0060319,4.0
GO:0060322,13.0
GO:0060323,7.0
GO:0060324,21.0
GO:0060325,31.0
GO:0060326,49.0
GO:0060327,3.0
GO:0060330,1.0
GO:0060333,12.0
GO:0060334,2.0
GO:0060335,6.0
GO:0060336,8.0
GO:0060337,45.0
GO:0060338,4.0
GO:0060339,19.0
GO:0060340,20.0
GO:0060341,5.0
GO:0060345,1.0
GO:0060346,8.0
GO:0060347,15.0
GO:0060348,58.0
GO:0060349,26.0
GO:0060350,4.0
GO:0060351,8.0
GO:0060352,3.0
GO:0060353,1.0
GO:0060354,6.0
GO:0060355,2.0
GO:0060358,2.0
GO:0060359,1.0
GO:0060363,6.0
GO:0060364,3.0
GO:0060366,1.0
GO:0060367,1.0
GO:0060368,3.0
GO:0060369,2.0
GO:0060370,2.0
GO:0060371,8.0
GO:0060372,6.0
GO:0060373,6.0
GO:0060374,3.0
GO:0060375,1.0
GO:0060376,1.0
GO:0060377,1.0
GO:0060378,1.0
GO:0060379,11.0
GO:0060381,1.0
GO:0060382,16.0
GO:0060383,1.0
GO:0060384,17.0
GO:0060385,9.0
GO:0060386,1.0
GO:0060389,15.0
GO:0060390,6.0
GO:0060391,20.0
GO:0060392,9.0
GO:0060393,4.0
GO:0060394,13.0
GO:0060395,61.0
GO:0060396,12.0
GO:0060397,8.0
GO:0060398,1.0
GO:0060399,3.0
GO:0060400,3.0
GO:0060402,13.0
GO:0060404,1.0
GO:0060405,1.0
GO:0060406,5.0
GO:0060407,1.0
GO:0060411,13.0
GO:0060412,35.0
GO:0060413,12.0
GO:0060414,4.0
GO:0060415,6.0
GO:0060416,12.0
GO:0060420,2.0
GO:0060421,4.0
GO:0060425,13.0
GO:0060426,5.0
GO:0060427,1.0
GO:0060428,7.0
GO:0060429,6.0
GO:0060430,7.0
GO:0060431,1.0
GO:0060433,1.0
GO:0060434,2.0
GO:0060435,4.0
GO:0060436,1.0
GO:0060437,3.0
GO:0060438,3.0
GO:0060439,1.0
GO:0060440,7.0
GO:0060441,17.0
GO:0060442,5.0
GO:0060443,2.0
GO:0060444,11.0
GO:0060445,10.0
GO:0060447,2.0
GO:0060448,1.0
GO:0060449,7.0
GO:0060450,1.0
GO:0060452,9.0
GO:0060453,3.0
GO:0060454,2.0
GO:0060455,5.0
GO:0060458,1.0
GO:0060459,1.0
GO:0060460,1.0
GO:0060461,1.0
GO:0060463,7.0
GO:0060465,4.0
GO:0060466,2.0
GO:0060468,5.0
GO:0060470,1.0
GO:0060471,2.0
GO:0060474,3.0
GO:0060478,6.0
GO:0060480,3.0
GO:0060481,1.0
GO:0060482,1.0
GO:0060484,8.0
GO:0060485,5.0
GO:0060486,4.0
GO:0060487,8.0
GO:0060488,1.0
GO:0060489,1.0
GO:0060490,1.0
GO:0060491,3.0
GO:0060492,3.0
GO:0060496,1.0
GO:0060501,5.0
GO:0060502,4.0
GO:0060503,1.0
GO:0060506,1.0
GO:0060509,8.0
GO:0060510,6.0
GO:0060512,2.0
GO:0060513,4.0
GO:0060516,1.0
GO:0060517,1.0
GO:0060520,1.0
GO:0060523,3.0
GO:0060527,6.0
GO:0060528,3.0
GO:0060529,2.0
GO:0060532,2.0
GO:0060534,4.0
GO:0060535,3.0
GO:0060536,5.0
GO:0060537,5.0
GO:0060538,6.0
GO:0060539,8.0
GO:0060541,4.0
GO:0060544,9.0
GO:0060545,6.0
GO:0060546,17.0
GO:0060547,4.0
GO:0060548,66.0
GO:0060550,1.0
GO:0060552,1.0
GO:0060557,2.0
GO:0060558,1.0
GO:0060559,3.0
GO:0060560,3.0
GO:0060561,5.0
GO:0060562,1.0
GO:0060563,11.0
GO:0060566,1.0
GO:0060571,4.0
GO:0060574,5.0
GO:0060575,10.0
GO:0060576,10.0
GO:0060577,1.0
GO:0060579,3.0
GO:0060580,1.0
GO:0060585,4.0
GO:0060586,25.0
GO:0060587,1.0
GO:0060588,1.0
GO:0060591,5.0
GO:0060592,1.0
GO:0060594,1.0
GO:0060595,2.0
GO:0060596,3.0
GO:0060598,1.0
GO:0060599,2.0
GO:0060601,1.0
GO:0060602,1.0
GO:0060603,5.0
GO:0060611,1.0
GO:0060612,33.0
GO:0060613,7.0
GO:0060615,2.0
GO:0060620,1.0
GO:0060621,2.0
GO:0060623,1.0
GO:0060627,12.0
GO:0060628,6.0
GO:0060629,3.0
GO:0060631,2.0
GO:0060632,2.0
GO:0060633,4.0
GO:0060638,3.0
GO:0060644,14.0
GO:0060648,1.0
GO:0060658,1.0
GO:0060661,1.0
GO:0060662,5.0
GO:0060664,5.0
GO:0060665,3.0
GO:0060666,4.0
GO:0060667,2.0
GO:0060668,1.0
GO:0060669,6.0
GO:0060670,10.0
GO:0060672,3.0
GO:0060674,11.0
GO:0060675,3.0
GO:0060676,5.0
GO:0060677,1.0
GO:0060678,1.0
GO:0060681,1.0
GO:0060683,1.0
GO:0060684,3.0
GO:0060685,1.0
GO:0060686,4.0
GO:0060687,5.0
GO:0060688,2.0
GO:0060689,2.0
GO:0060693,3.0
GO:0060694,1.0
GO:0060695,1.0
GO:0060696,1.0
GO:0060697,1.0
GO:0060699,1.0
GO:0060700,5.0
GO:0060702,2.0
GO:0060706,6.0
GO:0060707,13.0
GO:0060708,4.0
GO:0060709,1.0
GO:0060710,7.0
GO:0060711,8.0
GO:0060712,8.0
GO:0060713,2.0
GO:0060715,3.0
GO:0060716,19.0
GO:0060717,3.0
GO:0060718,6.0
GO:0060720,1.0
GO:0060721,1.0
GO:0060729,6.0
GO:0060730,1.0
GO:0060731,1.0
GO:0060732,9.0
GO:0060734,1.0
GO:0060735,1.0
GO:0060736,7.0
GO:0060738,2.0
GO:0060739,1.0
GO:0060740,8.0
GO:0060741,3.0
GO:0060742,4.0
GO:0060743,3.0
GO:0060744,4.0
GO:0060745,4.0
GO:0060748,3.0
GO:0060749,17.0
GO:0060750,4.0
GO:0060753,1.0
GO:0060754,6.0
GO:0060755,1.0
GO:0060760,7.0
GO:0060761,6.0
GO:0060762,3.0
GO:0060763,3.0
GO:0060764,2.0
GO:0060765,13.0
GO:0060766,15.0
GO:0060767,8.0
GO:0060768,1.0
GO:0060769,3.0
GO:0060770,6.0
GO:0060775,2.0
GO:0060782,1.0
GO:0060783,1.0
GO:0060784,1.0
GO:0060785,2.0
GO:0060789,6.0
GO:0060792,1.0
GO:0060795,1.0
GO:0060800,3.0
GO:0060802,1.0
GO:0060803,1.0
GO:0060804,1.0
GO:0060806,1.0
GO:0060809,3.0
GO:0060816,2.0
GO:0060817,1.0
GO:0060819,2.0
GO:0060820,1.0
GO:0060825,1.0
GO:0060828,29.0
GO:0060829,1.0
GO:0060830,2.0
GO:0060831,5.0
GO:0060836,6.0
GO:0060837,3.0
GO:0060838,3.0
GO:0060840,10.0
GO:0060841,5.0
GO:0060842,4.0
GO:0060843,1.0
GO:0060844,1.0
GO:0060847,1.0
GO:0060853,1.0
GO:0060854,1.0
GO:0060856,9.0
GO:0060857,1.0
GO:0060872,1.0
GO:0060873,1.0
GO:0060875,1.0
GO:0060876,1.0
GO:0060879,1.0
GO:0060887,2.0
GO:0060900,2.0
GO:0060901,1.0
GO:0060903,2.0
GO:0060904,1.0
GO:0060907,25.0
GO:0060912,2.0
GO:0060913,4.0
GO:0060914,5.0
GO:0060915,2.0
GO:0060916,5.0
GO:0060920,1.0
GO:0060921,1.0
GO:0060923,3.0
GO:0060928,4.0
GO:0060929,2.0
GO:0060930,1.0
GO:0060931,5.0
GO:0060932,1.0
GO:0060936,1.0
GO:0060939,1.0
GO:0060940,2.0
GO:0060945,1.0
GO:0060947,4.0
GO:0060948,3.0
GO:0060956,5.0
GO:0060964,6.0
GO:0060965,5.0
GO:0060971,5.0
GO:0060972,4.0
GO:0060973,2.0
GO:0060975,1.0
GO:0060976,23.0
GO:0060977,3.0
GO:0060978,4.0
GO:0060979,3.0
GO:0060980,1.0
GO:0060981,1.0
GO:0060982,9.0
GO:0060988,2.0
GO:0060989,1.0
GO:0060992,4.0
GO:0060993,8.0
GO:0060996,13.0
GO:0060997,19.0
GO:0060998,10.0
GO:0060999,18.0
GO:0061000,7.0
GO:0061001,19.0
GO:0061002,7.0
GO:0061003,16.0
GO:0061005,3.0
GO:0061006,1.0
GO:0061009,3.0
GO:0061010,2.0
GO:0061014,13.0
GO:0061015,2.0
GO:0061017,2.0
GO:0061024,30.0
GO:0061025,26.0
GO:0061026,4.0
GO:0061028,21.0
GO:0061029,14.0
GO:0061030,4.0
GO:0061031,2.0
GO:0061032,2.0
GO:0061033,3.0
GO:0061034,2.0
GO:0061035,3.0
GO:0061036,17.0
GO:0061037,6.0
GO:0061038,6.0
GO:0061040,1.0
GO:0061041,6.0
GO:0061042,9.0
GO:0061043,1.0
GO:0061044,5.0
GO:0061045,16.0
GO:0061046,1.0
GO:0061047,2.0
GO:0061048,1.0
GO:0061049,7.0
GO:0061051,5.0
GO:0061052,11.0
GO:0061053,15.0
GO:0061055,4.0
GO:0061056,3.0
GO:0061061,11.0
GO:0061072,9.0
GO:0061073,4.0
GO:0061074,3.0
GO:0061077,37.0
GO:0061078,1.0
GO:0061081,1.0
GO:0061084,2.0
GO:0061088,5.0
GO:0061090,1.0
GO:0061092,4.0
GO:0061097,5.0
GO:0061098,30.0
GO:0061099,12.0
GO:0061100,1.0
GO:0061101,7.0
GO:0061102,2.0
GO:0061103,1.0
GO:0061104,2.0
GO:0061106,1.0
GO:0061108,1.0
GO:0061113,3.0
GO:0061114,1.0
GO:0061115,1.0
GO:0061136,19.0
GO:0061138,4.0
GO:0061141,1.0
GO:0061143,1.0
GO:0061144,1.0
GO:0061145,2.0
GO:0061146,3.0
GO:0061149,1.0
GO:0061151,1.0
GO:0061153,2.0
GO:0061154,8.0
GO:0061155,1.0
GO:0061156,6.0
GO:0061157,17.0
GO:0061158,17.0
GO:0061159,2.0
GO:0061162,2.0
GO:0061163,1.0
GO:0061170,1.0
GO:0061172,1.0
GO:0061178,15.0
GO:0061179,7.0
GO:0061180,8.0
GO:0061181,1.0
GO:0061182,3.0
GO:0061184,3.0
GO:0061185,1.0
GO:0061188,2.0
GO:0061189,1.0
GO:0061193,1.0
GO:0061196,1.0
GO:0061197,2.0
GO:0061198,3.0
GO:0061205,4.0
GO:0061290,2.0
GO:0061296,1.0
GO:0061298,8.0
GO:0061299,5.0
GO:0061300,1.0
GO:0061301,1.0
GO:0061302,2.0
GO:0061303,11.0
GO:0061304,6.0
GO:0061308,3.0
GO:0061309,3.0
GO:0061312,7.0
GO:0061314,11.0
GO:0061317,2.0
GO:0061323,1.0
GO:0061324,1.0
GO:0061325,2.0
GO:0061326,3.0
GO:0061333,4.0
GO:0061337,7.0
GO:0061339,1.0
GO:0061343,1.0
GO:0061347,1.0
GO:0061348,1.0
GO:0061349,1.0
GO:0061350,1.0
GO:0061351,20.0
GO:0061354,1.0
GO:0061355,2.0
GO:0061357,4.0
GO:0061358,1.0
GO:0061360,1.0
GO:0061364,3.0
GO:0061365,1.0
GO:0061367,2.0
GO:0061368,5.0
GO:0061369,1.0
GO:0061370,5.0
GO:0061371,5.0
GO:0061374,1.0
GO:0061377,1.0
GO:0061379,2.0
GO:0061381,1.0
GO:0061383,1.0
GO:0061384,8.0
GO:0061386,2.0
GO:0061394,1.0
GO:0061395,1.0
GO:0061400,1.0
GO:0061402,2.0
GO:0061418,2.0
GO:0061419,5.0
GO:0061428,3.0
GO:0061430,1.0
GO:0061433,1.0
GO:0061436,32.0
GO:0061441,2.0
GO:0061444,1.0
GO:0061445,1.0
GO:0061448,2.0
GO:0061450,1.0
GO:0061452,1.0
GO:0061458,5.0
GO:0061462,13.0
GO:0061469,8.0
GO:0061470,6.0
GO:0061476,1.0
GO:0061481,1.0
GO:0061484,23.0
GO:0061485,1.0
GO:0061502,2.0
GO:0061511,2.0
GO:0061512,36.0
GO:0061514,1.0
GO:0061515,4.0
GO:0061516,1.0
GO:0061518,9.0
GO:0061519,3.0
GO:0061520,3.0
GO:0061523,5.0
GO:0061525,1.0
GO:0061526,1.0
GO:0061534,1.0
GO:0061535,1.0
GO:0061548,2.0
GO:0061549,9.0
GO:0061550,1.0
GO:0061551,4.0
GO:0061564,35.0
GO:0061565,1.0
GO:0061566,1.0
GO:0061567,1.0
GO:0061572,2.0
GO:0061573,1.0
GO:0061577,3.0
GO:0061580,1.0
GO:0061582,1.0
GO:0061586,1.0
GO:0061588,1.0
GO:0061589,3.0
GO:0061590,4.0
GO:0061591,3.0
GO:0061611,1.0
GO:0061614,1.0
GO:0061615,1.0
GO:0061620,1.0
GO:0061621,18.0
GO:0061623,1.0
GO:0061624,3.0
GO:0061626,10.0
GO:0061635,14.0
GO:0061640,22.0
GO:0061643,3.0
GO:0061644,4.0
GO:0061646,2.0
GO:0061668,5.0
GO:0061669,7.0
GO:0061670,1.0
GO:0061682,1.0
GO:0061684,7.0
GO:0061692,1.0
GO:0061698,2.0
GO:0061709,18.0
GO:0061713,3.0
GO:0061723,4.0
GO:0061724,2.0
GO:0061727,1.0
GO:0061734,4.0
GO:0061736,1.0
GO:0061737,1.0
GO:0061738,3.0
GO:0061739,4.0
GO:0061740,3.0
GO:0061743,8.0
GO:0061744,19.0
GO:0061753,3.0
GO:0061756,1.0
GO:0061757,1.0
GO:0061760,17.0
GO:0061762,4.0
GO:0061763,11.0
GO:0061764,2.0
GO:0061767,1.0
GO:0061771,2.0
GO:0061772,1.0
GO:0061780,1.0
GO:0061789,3.0
GO:0061795,10.0
GO:0061817,5.0
GO:0061819,3.0
GO:0061820,8.0
GO:0061824,1.0
GO:0061833,3.0
GO:0061837,1.0
GO:0061844,103.0
GO:0061847,1.0
GO:0061855,1.0
GO:0061857,2.0
GO:0061865,1.0
GO:0061870,2.0
GO:0061874,1.0
GO:0061881,1.0
GO:0061885,2.0
GO:0061888,1.0
GO:0061889,3.0
GO:0061890,1.0
GO:0061903,3.0
GO:0061909,9.0
GO:0061910,1.0
GO:0061912,12.0
GO:0061921,1.0
GO:0061931,1.0
GO:0061938,1.0
GO:0061939,2.0
GO:0061944,2.0
GO:0061951,5.0
GO:0061952,18.0
GO:0061956,1.0
GO:0061960,1.0
GO:0061966,7.0
GO:0061974,1.0
GO:0061975,6.0
GO:0061987,1.0
GO:0062000,1.0
GO:0062003,1.0
GO:0062009,14.0
GO:0062026,1.0
GO:0062028,2.0
GO:0062029,2.0
GO:0062030,1.0
GO:0062033,3.0
GO:0062043,3.0
GO:0062094,2.0
GO:0062098,1.0
GO:0062099,1.0
GO:0062100,1.0
GO:0062111,5.0
GO:0062112,1.0
GO:0062172,1.0
GO:0062173,1.0
GO:0062175,1.0
GO:0062176,6.0
GO:0062177,2.0
GO:0062196,8.0
GO:0062197,2.0
GO:0062208,1.0
GO:0062234,2.0
GO:0062237,1.0
GO:0065001,2.0
GO:0065002,4.0
GO:0065003,139.0
GO:0065004,3.0
GO:0065005,1.0
GO:0070050,32.0
GO:0070054,1.0
GO:0070059,35.0
GO:0070060,1.0
GO:0070070,2.0
GO:0070072,6.0
GO:0070075,3.0
GO:0070076,1.0
GO:0070078,1.0
GO:0070079,1.0
GO:0070084,1.0
GO:0070085,11.0
GO:0070086,5.0
GO:0070091,1.0
GO:0070092,3.0
GO:0070093,3.0
GO:0070094,3.0
GO:0070098,50.0
GO:0070100,6.0
GO:0070101,2.0
GO:0070102,14.0
GO:0070104,2.0
GO:0070105,3.0
GO:0070106,6.0
GO:0070120,5.0
GO:0070121,1.0
GO:0070124,2.0
GO:0070125,5.0
GO:0070126,4.0
GO:0070127,1.0
GO:0070129,8.0
GO:0070130,1.0
GO:0070131,17.0
GO:0070141,3.0
GO:0070143,1.0
GO:0070145,1.0
GO:0070150,1.0
GO:0070158,1.0
GO:0070159,1.0
GO:0070164,4.0
GO:0070165,3.0
GO:0070166,14.0
GO:0070168,9.0
GO:0070169,5.0
GO:0070171,2.0
GO:0070172,3.0
GO:0070173,2.0
GO:0070175,5.0
GO:0070178,2.0
GO:0070179,1.0
GO:0070183,1.0
GO:0070184,1.0
GO:0070189,4.0
GO:0070192,5.0
GO:0070193,1.0
GO:0070194,2.0
GO:0070197,5.0
GO:0070198,11.0
GO:0070200,7.0
GO:0070201,7.0
GO:0070202,1.0
GO:0070206,2.0
GO:0070207,16.0
GO:0070208,1.0
GO:0070212,7.0
GO:0070213,11.0
GO:0070221,3.0
GO:0070227,1.0
GO:0070228,1.0
GO:0070231,12.0
GO:0070232,4.0
GO:0070233,10.0
GO:0070234,7.0
GO:0070235,1.0
GO:0070236,3.0
GO:0070241,1.0
GO:0070242,11.0
GO:0070244,10.0
GO:0070245,5.0
GO:0070247,1.0
GO:0070252,3.0
GO:0070253,1.0
GO:0070254,12.0
GO:0070255,1.0
GO:0070256,2.0
GO:0070257,5.0
GO:0070262,11.0
GO:0070265,2.0
GO:0070266,16.0
GO:0070267,1.0
GO:0070268,8.0
GO:0070269,28.0
GO:0070278,4.0
GO:0070285,1.0
GO:0070286,14.0
GO:0070291,5.0
GO:0070292,9.0
GO:0070293,9.0
GO:0070294,10.0
GO:0070295,5.0
GO:0070296,5.0
GO:0070301,63.0
GO:0070302,1.0
GO:0070303,1.0
GO:0070304,2.0
GO:0070305,2.0
GO:0070306,14.0
GO:0070307,8.0
GO:0070309,6.0
GO:0070314,11.0
GO:0070315,6.0
GO:0070316,25.0
GO:0070317,6.0
GO:0070318,6.0
GO:0070327,9.0
GO:0070328,31.0
GO:0070341,1.0
GO:0070342,2.0
GO:0070343,1.0
GO:0070345,6.0
GO:0070346,2.0
GO:0070350,1.0
GO:0070352,2.0
GO:0070358,7.0
GO:0070365,14.0
GO:0070367,1.0
GO:0070368,1.0
GO:0070370,5.0
GO:0070371,54.0
GO:0070372,27.0
GO:0070373,69.0
GO:0070374,212.0
GO:0070375,2.0
GO:0070376,1.0
GO:0070378,2.0
GO:0070383,9.0
GO:0070384,4.0
GO:0070392,1.0
GO:0070407,1.0
GO:0070409,1.0
GO:0070413,1.0
GO:0070417,13.0
GO:0070423,5.0
GO:0070424,5.0
GO:0070427,3.0
GO:0070429,1.0
GO:0070430,3.0
GO:0070431,9.0
GO:0070433,4.0
GO:0070434,5.0
GO:0070445,3.0
GO:0070446,1.0
GO:0070447,3.0
GO:0070453,6.0
GO:0070455,3.0
GO:0070458,5.0
GO:0070459,4.0
GO:0070460,2.0
GO:0070462,1.0
GO:0070471,1.0
GO:0070472,1.0
GO:0070473,1.0
GO:0070474,8.0
GO:0070475,9.0
GO:0070476,2.0
GO:0070478,1.0
GO:0070481,1.0
GO:0070482,4.0
GO:0070483,2.0
GO:0070486,1.0
GO:0070487,3.0
GO:0070488,2.0
GO:0070489,2.0
GO:0070493,5.0
GO:0070495,3.0
GO:0070498,20.0
GO:0070507,34.0
GO:0070508,6.0
GO:0070509,18.0
GO:0070512,1.0
GO:0070525,4.0
GO:0070527,49.0
GO:0070528,17.0
GO:0070534,53.0
GO:0070535,2.0
GO:0070536,30.0
GO:0070537,8.0
GO:0070541,2.0
GO:0070542,22.0
GO:0070543,3.0
GO:0070555,35.0
GO:0070560,2.0
GO:0070561,3.0
GO:0070562,3.0
GO:0070563,2.0
GO:0070564,6.0
GO:0070570,1.0
GO:0070571,1.0
GO:0070572,1.0
GO:0070574,4.0
GO:0070584,21.0
GO:0070585,10.0
GO:0070586,1.0
GO:0070588,67.0
GO:0070593,14.0
GO:0070602,3.0
GO:0070613,10.0
GO:0070625,1.0
GO:0070633,10.0
GO:0070634,3.0
GO:0070640,2.0
GO:0070646,2.0
GO:0070649,3.0
GO:0070651,1.0
GO:0070661,2.0
GO:0070662,4.0
GO:0070663,2.0
GO:0070664,2.0
GO:0070665,6.0
GO:0070666,1.0
GO:0070667,3.0
GO:0070668,4.0
GO:0070669,3.0
GO:0070670,4.0
GO:0070671,2.0
GO:0070672,2.0
GO:0070673,2.0
GO:0070676,2.0
GO:0070681,3.0
GO:0070682,3.0
GO:0070684,1.0
GO:0070715,1.0
GO:0070716,2.0
GO:0070723,10.0
GO:0070729,1.0
GO:0070730,2.0
GO:0070731,1.0
GO:0070734,1.0
GO:0070741,3.0
GO:0070757,1.0
GO:0070777,1.0
GO:0070778,2.0
GO:0070779,5.0
GO:0070781,2.0
GO:0070782,8.0
GO:0070813,1.0
GO:0070814,3.0
GO:0070828,12.0
GO:0070830,50.0
GO:0070831,4.0
GO:0070836,4.0
GO:0070837,9.0
GO:0070842,6.0
GO:0070845,1.0
GO:0070846,1.0
GO:0070848,15.0
GO:0070849,4.0
GO:0070857,5.0
GO:0070858,3.0
GO:0070859,3.0
GO:0070861,1.0
GO:0070862,1.0
GO:0070863,10.0
GO:0070873,5.0
GO:0070884,4.0
GO:0070885,15.0
GO:0070886,21.0
GO:0070889,2.0
GO:0070897,3.0
GO:0070898,1.0
GO:0070900,3.0
GO:0070901,4.0
GO:0070902,2.0
GO:0070911,2.0
GO:0070914,11.0
GO:0070920,2.0
GO:0070921,1.0
GO:0070922,9.0
GO:0070925,6.0
GO:0070926,1.0
GO:0070932,6.0
GO:0070933,2.0
GO:0070934,11.0
GO:0070935,21.0
GO:0070936,72.0
GO:0070944,3.0
GO:0070945,4.0
GO:0070946,2.0
GO:0070947,1.0
GO:0070948,2.0
GO:0070951,1.0
GO:0070963,1.0
GO:0070965,2.0
GO:0070966,3.0
GO:0070972,6.0
GO:0070973,8.0
GO:0070977,3.0
GO:0070979,30.0
GO:0070980,1.0
GO:0070981,1.0
GO:0070982,1.0
GO:0070986,15.0
GO:0070987,5.0
GO:0070988,2.0
GO:0070989,15.0
GO:0070994,2.0
GO:0070995,6.0
GO:0070997,6.0
GO:0071000,1.0
GO:0071025,1.0
GO:0071027,2.0
GO:0071028,9.0
GO:0071031,1.0
GO:0071034,4.0
GO:0071035,7.0
GO:0071036,2.0
GO:0071037,2.0
GO:0071038,7.0
GO:0071039,2.0
GO:0071040,1.0
GO:0071042,4.0
GO:0071044,10.0
GO:0071045,1.0
GO:0071050,1.0
GO:0071051,7.0
GO:0071071,2.0
GO:0071072,2.0
GO:0071073,4.0
GO:0071076,5.0
GO:0071103,2.0
GO:0071104,2.0
GO:0071105,1.0
GO:0071107,4.0
GO:0071108,28.0
GO:0071109,2.0
GO:0071139,5.0
GO:0071140,2.0
GO:0071163,2.0
GO:0071166,1.0
GO:0071168,19.0
GO:0071169,9.0
GO:0071205,4.0
GO:0071206,1.0
GO:0071211,3.0
GO:0071217,1.0
GO:0071218,7.0
GO:0071219,6.0
GO:0071221,3.0
GO:0071222,170.0
GO:0071223,11.0
GO:0071224,6.0
GO:0071225,9.0
GO:0071226,4.0
GO:0071228,4.0
GO:0071230,52.0
GO:0071231,1.0
GO:0071233,11.0
GO:0071236,7.0
GO:0071241,3.0
GO:0071242,5.0
GO:0071243,9.0
GO:0071244,1.0
GO:0071245,1.0
GO:0071247,1.0
GO:0071248,4.0
GO:0071257,12.0
GO:0071258,1.0
GO:0071259,1.0
GO:0071260,73.0
GO:0071264,2.0
GO:0071266,1.0
GO:0071267,2.0
GO:0071275,1.0
GO:0071276,30.0
GO:0071277,89.0
GO:0071279,4.0
GO:0071280,28.0
GO:0071281,7.0
GO:0071283,1.0
GO:0071284,5.0
GO:0071285,14.0
GO:0071286,7.0
GO:0071287,9.0
GO:0071288,3.0
GO:0071294,21.0
GO:0071295,1.0
GO:0071298,1.0
GO:0071300,66.0
GO:0071305,10.0
GO:0071306,1.0
GO:0071307,2.0
GO:0071310,18.0
GO:0071312,5.0
GO:0071313,11.0
GO:0071314,8.0
GO:0071315,3.0
GO:0071316,8.0
GO:0071318,18.0
GO:0071320,56.0
GO:0071321,7.0
GO:0071322,2.0
GO:0071329,1.0
GO:0071332,3.0
GO:0071333,59.0
GO:0071335,1.0
GO:0071338,1.0
GO:0071340,7.0
GO:0071344,3.0
GO:0071345,29.0
GO:0071346,94.0
GO:0071347,80.0
GO:0071348,1.0
GO:0071349,2.0
GO:0071353,25.0
GO:0071354,16.0
GO:0071356,129.0
GO:0071357,1.0
GO:0071359,4.0
GO:0071360,17.0
GO:0071361,14.0
GO:0071363,56.0
GO:0071364,43.0
GO:0071371,6.0
GO:0071372,12.0
GO:0071373,6.0
GO:0071374,10.0
GO:0071375,17.0
GO:0071376,4.0
GO:0071377,10.0
GO:0071379,2.0
GO:0071380,16.0
GO:0071383,16.0
GO:0071384,1.0
GO:0071385,24.0
GO:0071386,2.0
GO:0071387,2.0
GO:0071389,3.0
GO:0071391,19.0
GO:0071392,40.0
GO:0071393,7.0
GO:0071394,10.0
GO:0071395,4.0
GO:0071396,4.0
GO:0071397,17.0
GO:0071398,22.0
GO:0071400,3.0
GO:0071401,1.0
GO:0071403,3.0
GO:0071404,16.0
GO:0071407,41.0
GO:0071409,2.0
GO:0071412,1.0
GO:0071415,3.0
GO:0071417,5.0
GO:0071418,2.0
GO:0071420,7.0
GO:0071421,3.0
GO:0071422,5.0
GO:0071423,2.0
GO:0071425,24.0
GO:0071442,1.0
GO:0071444,1.0
GO:0071447,8.0
GO:0071449,1.0
GO:0071451,2.0
GO:0071453,3.0
GO:0071454,1.0
GO:0071455,5.0
GO:0071456,116.0
GO:0071459,7.0
GO:0071461,2.0
GO:0071464,3.0
GO:0071466,67.0
GO:0071467,8.0
GO:0071468,14.0
GO:0071469,2.0
GO:0071470,13.0
GO:0071471,1.0
GO:0071472,3.0
GO:0071474,8.0
GO:0071475,3.0
GO:0071476,9.0
GO:0071477,3.0
GO:0071478,1.0
GO:0071479,39.0
GO:0071480,29.0
GO:0071481,11.0
GO:0071482,5.0
GO:0071486,3.0
GO:0071492,11.0
GO:0071493,12.0
